pid,detected,time
2097,None Detected,01-Jul-2017 17:08:57
2097,None Detected,01-Jul-2017 17:10:01
2097,None Detected,01-Jul-2017 17:15:01
2097,None Detected,01-Jul-2017 17:20:00
2097,None Detected,01-Jul-2017 17:36:21
2097,None Detected,01-Jul-2017 17:40:00
2097,None Detected,01-Jul-2017 17:45:00
2097,None Detected,01-Jul-2017 18:26:53
2097,None Detected,01-Jul-2017 18:30:02
2097,None Detected,01-Jul-2017 18:35:02
2097,None Detected,01-Jul-2017 18:40:02
2097,None Detected,01-Jul-2017 18:47:07
2097,None Detected,01-Jul-2017 19:38:17
2097,None Detected,01-Jul-2017 19:40:02
2097,None Detected,01-Jul-2017 19:44:59
2097,None Detected,01-Jul-2017 19:50:01
2097,None Detected,01-Jul-2017 19:55:00
2097,None Detected,01-Jul-2017 20:00:00
2097,None Detected,01-Jul-2017 20:05:06
2097,None Detected,01-Jul-2017 20:10:00
2097,None Detected,01-Jul-2017 20:15:01
2097,None Detected,01-Jul-2017 20:20:00
2097,None Detected,01-Jul-2017 20:25:01
2097,None Detected,01-Jul-2017 20:30:00
2097,None Detected,01-Jul-2017 20:35:01
2097,None Detected,01-Jul-2017 20:40:02
2097,None Detected,01-Jul-2017 20:45:01
2097,None Detected,01-Jul-2017 20:50:00
2097,None Detected,01-Jul-2017 20:55:01
2097,None Detected,01-Jul-2017 21:12:10
2097,None Detected,01-Jul-2017 21:15:00
2097,None Detected,01-Jul-2017 21:20:00
2097,None Detected,01-Jul-2017 21:25:01
2097,None Detected,01-Jul-2017 21:30:02
2097,None Detected,01-Jul-2017 21:35:01
2097,None Detected,01-Jul-2017 21:40:01
2097,None Detected,01-Jul-2017 21:45:01
2097,None Detected,01-Jul-2017 21:50:03
2097,None Detected,01-Jul-2017 21:55:01
2097,None Detected,01-Jul-2017 22:00:00
2097,None Detected,01-Jul-2017 22:05:02
2097,None Detected,01-Jul-2017 22:10:00
2097,None Detected,01-Jul-2017 22:15:00
2097,None Detected,01-Jul-2017 22:20:01
2097,None Detected,01-Jul-2017 22:25:00
2097,None Detected,01-Jul-2017 22:30:01
2097,None Detected,01-Jul-2017 22:35:02
2097,None Detected,01-Jul-2017 22:40:02
2097,None Detected,01-Jul-2017 22:45:00
2097,None Detected,01-Jul-2017 22:50:01
2097,None Detected,01-Jul-2017 22:55:02
2097,None Detected,01-Jul-2017 23:00:00
2097,None Detected,01-Jul-2017 23:06:54
2097,None Detected,01-Jul-2017 23:22:55
2097,None Detected,02-Jul-2017 00:17:08
2097,None Detected,02-Jul-2017 00:20:00
2097,None Detected,02-Jul-2017 00:24:01
2097,None Detected,02-Jul-2017 00:28:00
2097,None Detected,02-Jul-2017 00:42:34
2097,None Detected,02-Jul-2017 00:47:36
2097,None Detected,02-Jul-2017 01:04:43
2097,None Detected,02-Jul-2017 01:09:04
2097,None Detected,02-Jul-2017 01:12:00
2097,None Detected,02-Jul-2017 01:16:00
2097,None Detected,02-Jul-2017 01:20:00
2097,None Detected,02-Jul-2017 01:24:01
2097,None Detected,02-Jul-2017 01:28:02
2097,None Detected,02-Jul-2017 01:32:01
2097,None Detected,02-Jul-2017 01:36:01
2097,None Detected,02-Jul-2017 01:40:02
2097,None Detected,02-Jul-2017 01:44:00
2097,None Detected,02-Jul-2017 01:48:01
2097,None Detected,02-Jul-2017 01:52:00
2097,None Detected,02-Jul-2017 01:56:01
2097,None Detected,02-Jul-2017 02:00:00
2097,None Detected,02-Jul-2017 03:01:10
2097,None Detected,02-Jul-2017 03:04:00
2097,None Detected,02-Jul-2017 04:56:49
2097,None Detected,02-Jul-2017 05:00:04
2097,None Detected,02-Jul-2017 05:04:01
2097,None Detected,02-Jul-2017 09:01:53
2097,None Detected,02-Jul-2017 09:04:03
2097,None Detected,02-Jul-2017 09:08:00
2097,None Detected,02-Jul-2017 10:30:50
2097,None Detected,02-Jul-2017 10:32:01
2097,None Detected,02-Jul-2017 10:36:03
2097,None Detected,02-Jul-2017 10:40:01
2097,None Detected,02-Jul-2017 10:44:01
2097,None Detected,02-Jul-2017 10:48:05
2097,None Detected,02-Jul-2017 10:52:01
2097,None Detected,02-Jul-2017 10:57:28
2097,None Detected,02-Jul-2017 11:00:02
2097,None Detected,02-Jul-2017 11:04:01
2097,None Detected,02-Jul-2017 11:08:01
2097,None Detected,02-Jul-2017 11:12:01
2097,None Detected,02-Jul-2017 11:16:01
2097,None Detected,02-Jul-2017 11:20:01
2097,None Detected,02-Jul-2017 11:24:00
2097,None Detected,02-Jul-2017 11:28:01
2097,None Detected,02-Jul-2017 11:32:01
2097,None Detected,02-Jul-2017 11:36:01
2097,None Detected,02-Jul-2017 11:40:01
2097,None Detected,02-Jul-2017 12:33:00
2097,None Detected,02-Jul-2017 12:36:01
2097,None Detected,02-Jul-2017 12:40:01
2097,None Detected,02-Jul-2017 12:44:00
2097,None Detected,02-Jul-2017 12:48:00
2097,None Detected,02-Jul-2017 12:52:01
2097,None Detected,02-Jul-2017 12:56:00
2097,None Detected,02-Jul-2017 13:00:01
2097,69739be6f558822ad6415ea1f9007fb5,02-Jul-2017 13:04:02
2097,f5c9c168671f28909470e4ca4e0c2da3,02-Jul-2017 13:08:01
2097,None Detected,02-Jul-2017 13:12:02
2097,None Detected,02-Jul-2017 13:16:01
2097,None Detected,02-Jul-2017 13:20:01
2097,None Detected,02-Jul-2017 13:24:02
2097,None Detected,02-Jul-2017 13:28:08
2097,a3710a9482d302b368ce61a0b15271a0,02-Jul-2017 13:32:02
2097,82b2500140154edab38adc05e42959e7,02-Jul-2017 13:36:01
2097,a3710a9482d302b368ce61a0b15271a0,02-Jul-2017 13:36:01
2097,d22187f82c68395102ea9cdb81ad11f4,02-Jul-2017 13:40:01
2097,d22187f82c68395102ea9cdb81ad11f4,02-Jul-2017 13:44:01
2097,None Detected,02-Jul-2017 13:48:01
2097,d22187f82c68395102ea9cdb81ad11f4,02-Jul-2017 13:52:02
2097,None Detected,02-Jul-2017 13:56:02
2097,82b2500140154edab38adc05e42959e7,02-Jul-2017 14:00:01
2097,d22187f82c68395102ea9cdb81ad11f4,02-Jul-2017 14:04:01
2097,c21ce904cbad612797cbdb203bccbf5d,02-Jul-2017 14:04:01
2097,None Detected,02-Jul-2017 14:08:01
2097,None Detected,02-Jul-2017 14:12:00
2097,4bb11ed7b9b2f3e604b3cfad0cd0b8f0,02-Jul-2017 14:16:01
2097,d22187f82c68395102ea9cdb81ad11f4,02-Jul-2017 14:20:01
2097,4bb11ed7b9b2f3e604b3cfad0cd0b8f0,02-Jul-2017 14:24:01
2097,None Detected,02-Jul-2017 14:28:01
2097,5c0181394a9f836cfa707283cd2bf8bd,02-Jul-2017 14:32:02
2097,None Detected,02-Jul-2017 14:36:00
2097,None Detected,02-Jul-2017 14:40:00
2097,None Detected,02-Jul-2017 14:44:03
2097,eb9aed4a03c25c59e4002f72eba3812b,02-Jul-2017 14:48:01
2097,06abda0528cc0ae7ec05014b488ebd36,02-Jul-2017 14:52:00
2097,06abda0528cc0ae7ec05014b488ebd36,02-Jul-2017 14:56:02
2097,None Detected,02-Jul-2017 15:00:02
2097,None Detected,02-Jul-2017 15:04:01
2097,None Detected,02-Jul-2017 15:08:01
2097,None Detected,02-Jul-2017 15:12:01
2097,None Detected,02-Jul-2017 15:16:01
2097,None Detected,02-Jul-2017 15:20:00
2097,None Detected,02-Jul-2017 15:24:00
2097,None Detected,02-Jul-2017 15:28:00
2097,None Detected,02-Jul-2017 15:31:59
2097,None Detected,02-Jul-2017 15:36:01
2097,None Detected,02-Jul-2017 15:40:01
2097,None Detected,02-Jul-2017 15:44:01
2097,None Detected,02-Jul-2017 15:48:00
2097,None Detected,02-Jul-2017 15:52:00
2097,None Detected,02-Jul-2017 15:56:00
2097,None Detected,02-Jul-2017 16:00:00
2097,None Detected,02-Jul-2017 16:04:02
2097,None Detected,02-Jul-2017 16:08:01
2097,None Detected,02-Jul-2017 16:12:01
2097,None Detected,02-Jul-2017 16:16:00
2097,None Detected,02-Jul-2017 16:20:01
2097,None Detected,02-Jul-2017 16:24:00
2097,None Detected,02-Jul-2017 16:28:00
2097,None Detected,02-Jul-2017 16:32:00
2097,None Detected,02-Jul-2017 16:36:01
2097,None Detected,02-Jul-2017 16:40:00
2097,None Detected,02-Jul-2017 16:40:58
2097,None Detected,02-Jul-2017 16:44:01
2097,None Detected,02-Jul-2017 16:48:01
2097,None Detected,02-Jul-2017 16:52:00
2097,None Detected,02-Jul-2017 16:56:01
2097,None Detected,02-Jul-2017 17:00:00
2097,None Detected,02-Jul-2017 17:04:00
2097,None Detected,02-Jul-2017 17:08:00
2097,None Detected,02-Jul-2017 17:12:02
2097,None Detected,02-Jul-2017 17:16:00
2097,None Detected,02-Jul-2017 17:20:01
2097,None Detected,02-Jul-2017 17:24:00
2097,None Detected,02-Jul-2017 17:28:00
2097,None Detected,02-Jul-2017 17:32:00
2097,None Detected,02-Jul-2017 18:24:39
2097,None Detected,02-Jul-2017 18:24:39
2097,None Detected,02-Jul-2017 18:28:01
2097,None Detected,02-Jul-2017 20:27:52
2097,None Detected,02-Jul-2017 20:32:02
2097,None Detected,02-Jul-2017 20:36:00
2097,None Detected,02-Jul-2017 20:40:00
2097,None Detected,03-Jul-2017 00:26:10
2097,None Detected,03-Jul-2017 00:28:01
2097,None Detected,03-Jul-2017 00:32:00
2097,None Detected,03-Jul-2017 00:36:00
2097,None Detected,03-Jul-2017 02:12:59
2097,None Detected,03-Jul-2017 04:34:39
2097,None Detected,03-Jul-2017 06:26:46
2097,None Detected,03-Jul-2017 06:26:46
2097,None Detected,03-Jul-2017 06:27:07
2097,None Detected,03-Jul-2017 06:27:07
2097,None Detected,03-Jul-2017 06:27:27
2097,None Detected,03-Jul-2017 06:27:27
2097,None Detected,03-Jul-2017 06:27:40
2097,None Detected,03-Jul-2017 06:28:00
2097,None Detected,03-Jul-2017 06:32:00
2097,None Detected,03-Jul-2017 06:36:01
2097,None Detected,03-Jul-2017 08:45:15
2097,None Detected,03-Jul-2017 08:48:00
2097,None Detected,03-Jul-2017 08:52:01
2097,None Detected,03-Jul-2017 08:56:07
2097,None Detected,03-Jul-2017 09:00:01
2097,None Detected,03-Jul-2017 09:04:01
2097,None Detected,03-Jul-2017 09:08:01
2097,None Detected,03-Jul-2017 09:12:00
2097,None Detected,03-Jul-2017 09:16:00
2097,None Detected,03-Jul-2017 09:20:01
2097,None Detected,03-Jul-2017 09:24:00
2097,None Detected,03-Jul-2017 09:28:00
2097,None Detected,03-Jul-2017 09:32:02
2097,None Detected,03-Jul-2017 09:36:01
2097,None Detected,03-Jul-2017 09:40:00
2097,None Detected,03-Jul-2017 09:44:00
2097,None Detected,03-Jul-2017 09:48:01
2097,None Detected,03-Jul-2017 09:52:01
2097,None Detected,03-Jul-2017 09:56:01
2097,None Detected,03-Jul-2017 10:00:00
2097,None Detected,03-Jul-2017 10:04:01
2097,None Detected,03-Jul-2017 10:08:13
2097,None Detected,03-Jul-2017 10:12:00
2097,None Detected,03-Jul-2017 10:16:00
2097,None Detected,03-Jul-2017 10:20:01
2097,None Detected,03-Jul-2017 10:24:00
2097,None Detected,03-Jul-2017 10:28:00
2097,None Detected,03-Jul-2017 10:32:01
2097,None Detected,03-Jul-2017 10:36:01
2097,None Detected,03-Jul-2017 10:40:00
2097,None Detected,03-Jul-2017 10:44:13
2097,None Detected,03-Jul-2017 10:49:19
2097,None Detected,03-Jul-2017 10:52:00
2097,None Detected,03-Jul-2017 10:56:37
2097,None Detected,03-Jul-2017 11:00:00
2097,None Detected,03-Jul-2017 11:04:00
2097,None Detected,03-Jul-2017 11:08:00
2097,None Detected,03-Jul-2017 11:12:00
2097,None Detected,03-Jul-2017 11:16:01
2097,None Detected,03-Jul-2017 11:20:00
2097,None Detected,03-Jul-2017 11:24:00
2097,None Detected,03-Jul-2017 11:28:00
2097,None Detected,03-Jul-2017 11:32:02
2097,None Detected,03-Jul-2017 11:36:01
2097,None Detected,03-Jul-2017 11:40:00
2097,None Detected,03-Jul-2017 11:44:02
2097,None Detected,03-Jul-2017 11:48:01
2097,None Detected,03-Jul-2017 11:52:02
2097,None Detected,03-Jul-2017 11:56:02
2097,None Detected,03-Jul-2017 12:00:06
2097,None Detected,03-Jul-2017 12:04:00
2097,None Detected,03-Jul-2017 12:08:02
2097,None Detected,03-Jul-2017 12:12:01
2097,None Detected,03-Jul-2017 12:16:02
2097,None Detected,03-Jul-2017 12:20:02
2097,None Detected,03-Jul-2017 12:24:01
2097,None Detected,03-Jul-2017 12:56:01
2097,None Detected,03-Jul-2017 13:01:06
2097,None Detected,03-Jul-2017 13:04:00
2097,None Detected,03-Jul-2017 13:08:01
2097,None Detected,03-Jul-2017 13:12:00
2097,None Detected,03-Jul-2017 13:16:02
2097,None Detected,03-Jul-2017 13:20:04
2097,None Detected,03-Jul-2017 13:24:01
2097,d585d2ce21751fd6efda09a022217a6e,03-Jul-2017 13:28:02
2097,None Detected,03-Jul-2017 13:32:02
2097,None Detected,03-Jul-2017 13:36:01
2097,None Detected,03-Jul-2017 13:40:01
2097,None Detected,03-Jul-2017 13:44:01
2097,None Detected,03-Jul-2017 13:48:01
2097,None Detected,03-Jul-2017 13:52:01
2097,None Detected,03-Jul-2017 13:56:00
2097,None Detected,03-Jul-2017 14:00:00
2097,None Detected,03-Jul-2017 14:04:00
2097,None Detected,03-Jul-2017 14:08:00
2097,None Detected,03-Jul-2017 14:12:01
2097,None Detected,03-Jul-2017 14:16:00
2097,None Detected,03-Jul-2017 14:20:00
2097,None Detected,03-Jul-2017 14:23:59
2097,None Detected,03-Jul-2017 14:28:00
2097,None Detected,03-Jul-2017 14:32:00
2097,None Detected,03-Jul-2017 14:36:01
2097,None Detected,03-Jul-2017 14:40:01
2097,None Detected,03-Jul-2017 14:44:01
2097,None Detected,03-Jul-2017 14:48:00
2097,None Detected,03-Jul-2017 14:52:00
2097,None Detected,03-Jul-2017 14:56:01
2097,None Detected,03-Jul-2017 15:00:00
2097,None Detected,03-Jul-2017 15:04:01
2097,None Detected,03-Jul-2017 15:08:01
2097,None Detected,03-Jul-2017 15:12:00
2097,None Detected,03-Jul-2017 15:15:59
2097,None Detected,03-Jul-2017 15:20:00
2097,None Detected,03-Jul-2017 15:23:59
2097,None Detected,03-Jul-2017 15:27:59
2097,None Detected,03-Jul-2017 15:32:01
2097,None Detected,03-Jul-2017 15:36:01
2097,None Detected,03-Jul-2017 15:40:00
2097,None Detected,03-Jul-2017 15:44:01
2097,None Detected,03-Jul-2017 15:48:01
2097,None Detected,03-Jul-2017 15:51:59
2097,None Detected,03-Jul-2017 15:56:01
2097,None Detected,03-Jul-2017 16:00:02
2097,None Detected,03-Jul-2017 16:04:03
2097,None Detected,03-Jul-2017 16:08:00
2097,None Detected,03-Jul-2017 16:12:01
2097,None Detected,03-Jul-2017 16:16:01
2097,None Detected,03-Jul-2017 16:20:01
2097,None Detected,03-Jul-2017 16:24:01
2097,None Detected,03-Jul-2017 16:28:00
2097,None Detected,03-Jul-2017 16:31:59
2097,None Detected,03-Jul-2017 16:36:00
2097,None Detected,03-Jul-2017 16:40:00
2097,None Detected,03-Jul-2017 16:43:59
2097,None Detected,03-Jul-2017 16:48:01
2097,None Detected,03-Jul-2017 16:52:01
2097,None Detected,03-Jul-2017 16:56:01
2097,None Detected,03-Jul-2017 17:00:00
2097,None Detected,03-Jul-2017 17:04:00
2097,None Detected,03-Jul-2017 17:08:00
2097,None Detected,03-Jul-2017 17:12:00
2097,None Detected,03-Jul-2017 17:16:01
2097,None Detected,03-Jul-2017 17:20:00
2097,None Detected,03-Jul-2017 17:24:01
2097,None Detected,03-Jul-2017 17:28:00
2097,None Detected,03-Jul-2017 17:32:00
2097,None Detected,03-Jul-2017 17:36:00
2097,None Detected,03-Jul-2017 17:40:01
2097,None Detected,03-Jul-2017 17:44:01
2097,None Detected,03-Jul-2017 17:48:01
2097,None Detected,03-Jul-2017 17:52:00
2097,None Detected,03-Jul-2017 17:56:02
2097,None Detected,03-Jul-2017 18:00:07
2097,None Detected,03-Jul-2017 18:04:01
2097,None Detected,03-Jul-2017 18:08:00
2097,None Detected,03-Jul-2017 18:12:01
2097,None Detected,03-Jul-2017 18:16:01
2097,None Detected,03-Jul-2017 18:20:01
2097,None Detected,03-Jul-2017 18:24:01
2097,None Detected,03-Jul-2017 18:28:01
2097,None Detected,03-Jul-2017 18:32:02
2097,None Detected,03-Jul-2017 18:36:01
2097,None Detected,03-Jul-2017 18:40:02
2097,None Detected,03-Jul-2017 19:33:05
2097,None Detected,03-Jul-2017 22:28:50
2097,None Detected,03-Jul-2017 22:32:04
2097,None Detected,03-Jul-2017 22:36:02
2097,None Detected,03-Jul-2017 22:40:02
2097,None Detected,03-Jul-2017 22:44:01
2097,None Detected,03-Jul-2017 22:48:03
2097,None Detected,03-Jul-2017 22:52:02
2097,None Detected,03-Jul-2017 23:45:43
2097,None Detected,03-Jul-2017 23:48:03
2097,None Detected,04-Jul-2017 01:40:25
2097,None Detected,04-Jul-2017 01:44:02
2097,None Detected,04-Jul-2017 01:48:03
2097,None Detected,04-Jul-2017 02:12:27
2097,None Detected,04-Jul-2017 04:25:07
2097,None Detected,04-Jul-2017 05:40:26
2097,None Detected,04-Jul-2017 05:40:26
2097,None Detected,04-Jul-2017 05:40:47
2097,None Detected,04-Jul-2017 05:40:47
2097,None Detected,04-Jul-2017 05:41:09
2097,None Detected,04-Jul-2017 05:41:09
2097,None Detected,04-Jul-2017 05:41:29
2097,None Detected,04-Jul-2017 05:41:50
2097,None Detected,04-Jul-2017 05:44:04
2097,None Detected,04-Jul-2017 05:48:02
2097,None Detected,04-Jul-2017 05:52:02
2097,None Detected,04-Jul-2017 08:29:09
2097,None Detected,04-Jul-2017 08:32:02
2097,None Detected,04-Jul-2017 08:36:03
2097,None Detected,04-Jul-2017 08:40:01
2097,None Detected,04-Jul-2017 08:44:03
2097,None Detected,04-Jul-2017 08:48:02
2097,None Detected,04-Jul-2017 08:52:02
2097,None Detected,04-Jul-2017 08:56:31
2097,None Detected,04-Jul-2017 09:00:03
2097,None Detected,04-Jul-2017 09:04:01
2097,None Detected,04-Jul-2017 09:08:02
2097,None Detected,04-Jul-2017 09:12:04
2097,None Detected,04-Jul-2017 09:16:02
2097,None Detected,04-Jul-2017 09:20:03
2097,None Detected,04-Jul-2017 09:24:02
2097,None Detected,04-Jul-2017 09:28:02
2097,None Detected,04-Jul-2017 09:32:03
2097,None Detected,04-Jul-2017 10:21:26
2097,None Detected,04-Jul-2017 10:24:03
2097,None Detected,04-Jul-2017 10:50:42
2097,None Detected,04-Jul-2017 10:52:31
2097,None Detected,04-Jul-2017 10:56:02
2097,None Detected,04-Jul-2017 11:00:09
2097,5bef555193ccd542b4b5406165bb688e,04-Jul-2017 11:04:01
2097,ff0414c65fb50102e253f972ff510375,04-Jul-2017 11:04:01
2097,fdbcca06eb0ed2f3b286a864456e3bff,04-Jul-2017 11:04:01
2097,08a95cff1f46dc629c988cb89d1b50f7,04-Jul-2017 11:08:00
2097,None Detected,04-Jul-2017 11:12:00
2097,None Detected,04-Jul-2017 11:16:01
2097,None Detected,04-Jul-2017 11:20:01
2097,db7f0d10ed34f03a2cf02006ad0a5a30,04-Jul-2017 11:24:02
2097,bcd01e90237da8745b88cdcb50789d3a,04-Jul-2017 11:24:02
2097,08a95cff1f46dc629c988cb89d1b50f7,04-Jul-2017 11:24:02
2097,043a5089ae1238997fccbfbc6398caad,04-Jul-2017 11:24:02
2097,None Detected,04-Jul-2017 11:28:00
2097,None Detected,04-Jul-2017 11:32:01
2097,None Detected,04-Jul-2017 11:36:02
2097,None Detected,04-Jul-2017 11:40:00
2097,None Detected,04-Jul-2017 11:43:59
2097,bb757838efc2b9ee3d8202c3dccdbaa6,04-Jul-2017 11:48:02
2097,bb757838efc2b9ee3d8202c3dccdbaa6,04-Jul-2017 11:52:00
2097,2e2f34ead125c18f6774b10fd5706c36,04-Jul-2017 11:56:01
2097,None Detected,04-Jul-2017 12:00:00
2097,838d1673c28d105b88d8ba1628ea4d6a,04-Jul-2017 12:04:01
2097,ff0414c65fb50102e253f972ff510375,04-Jul-2017 12:08:00
2097,fdbcca06eb0ed2f3b286a864456e3bff,04-Jul-2017 12:08:00
2097,None Detected,04-Jul-2017 12:12:09
2097,None Detected,04-Jul-2017 12:16:01
2097,None Detected,04-Jul-2017 12:20:00
2097,None Detected,04-Jul-2017 12:24:00
2097,None Detected,04-Jul-2017 12:28:01
2097,None Detected,04-Jul-2017 12:32:00
2097,None Detected,04-Jul-2017 12:35:59
2097,None Detected,04-Jul-2017 12:40:02
2097,None Detected,04-Jul-2017 12:44:01
2097,None Detected,04-Jul-2017 12:48:01
2097,52a42c7753caa4a674fef16db5f6eca7,04-Jul-2017 12:52:04
2097,None Detected,04-Jul-2017 12:56:02
2097,c2dae9bc386e29007a9926369fb451d5,04-Jul-2017 13:00:00
2097,None Detected,04-Jul-2017 13:04:00
2097,None Detected,04-Jul-2017 13:08:00
2097,None Detected,04-Jul-2017 13:12:01
2097,None Detected,04-Jul-2017 13:16:00
2097,None Detected,04-Jul-2017 13:20:01
2097,51858589cf804297258538690a9996fc,04-Jul-2017 13:24:00
2097,3a8d59283d93c970e4d20831d641ae6f,04-Jul-2017 13:28:00
2097,None Detected,04-Jul-2017 13:32:01
2097,None Detected,04-Jul-2017 13:36:00
2097,None Detected,04-Jul-2017 13:40:00
2097,None Detected,04-Jul-2017 13:44:07
2097,None Detected,04-Jul-2017 13:48:01
2097,None Detected,04-Jul-2017 13:52:02
2097,None Detected,04-Jul-2017 13:56:02
2097,None Detected,04-Jul-2017 14:00:02
2097,None Detected,04-Jul-2017 14:04:00
2097,None Detected,04-Jul-2017 14:08:01
2097,None Detected,04-Jul-2017 14:12:02
2097,None Detected,04-Jul-2017 14:16:00
2097,None Detected,04-Jul-2017 14:20:00
2097,None Detected,04-Jul-2017 14:24:01
2097,None Detected,04-Jul-2017 14:28:06
2097,None Detected,04-Jul-2017 14:32:01
2097,None Detected,04-Jul-2017 14:36:01
2097,None Detected,04-Jul-2017 14:40:01
2097,None Detected,04-Jul-2017 14:44:00
2097,None Detected,04-Jul-2017 14:48:00
2097,None Detected,04-Jul-2017 14:52:03
2097,None Detected,04-Jul-2017 14:56:01
2097,None Detected,04-Jul-2017 15:00:01
2097,None Detected,04-Jul-2017 15:04:05
2097,None Detected,04-Jul-2017 15:08:02
2097,None Detected,04-Jul-2017 15:12:00
2097,None Detected,04-Jul-2017 15:16:07
2097,None Detected,04-Jul-2017 15:20:02
2097,None Detected,04-Jul-2017 15:24:00
2097,d03c9ae586776e4704af19ff94485a60,04-Jul-2017 15:28:00
2097,None Detected,04-Jul-2017 15:32:03
2097,None Detected,04-Jul-2017 15:36:00
2097,None Detected,04-Jul-2017 15:39:59
2097,20c0191c9f04e2ecf5af2c5094130e68,04-Jul-2017 15:44:00
2097,3c0e2ee06f3e285cdafa78f49387a8b8,04-Jul-2017 15:48:01
2097,2072f38daa454c7c1c9fa6c247b59a83,04-Jul-2017 15:48:01
2097,e776f3729aa59ff54d6b81b01feff439,04-Jul-2017 15:52:00
2097,None Detected,04-Jul-2017 15:56:03
2097,3c0e2ee06f3e285cdafa78f49387a8b8,04-Jul-2017 16:00:00
2097,None Detected,04-Jul-2017 16:04:01
2097,None Detected,04-Jul-2017 16:08:01
2097,None Detected,04-Jul-2017 16:12:07
2097,None Detected,04-Jul-2017 16:16:01
2097,8a18ba38e77addc6bb1568d5fb67a918,04-Jul-2017 16:20:00
2097,None Detected,04-Jul-2017 16:24:00
2097,None Detected,04-Jul-2017 16:28:00
2097,None Detected,04-Jul-2017 16:32:00
2097,None Detected,04-Jul-2017 16:36:01
2097,None Detected,04-Jul-2017 16:40:01
2097,None Detected,04-Jul-2017 16:44:00
2097,None Detected,04-Jul-2017 16:48:01
2097,None Detected,04-Jul-2017 16:52:00
2097,None Detected,04-Jul-2017 16:56:02
2097,None Detected,04-Jul-2017 17:00:00
2097,None Detected,04-Jul-2017 17:04:00
2097,None Detected,04-Jul-2017 17:08:00
2097,None Detected,04-Jul-2017 17:12:01
2097,None Detected,04-Jul-2017 17:16:01
2097,None Detected,04-Jul-2017 17:20:00
2097,None Detected,04-Jul-2017 17:24:02
